crawl_run_id,serp_observation_id,course_id,university_id,query_template_id,query_type,query_string,organic_rank,absolute_rank,result_title,result_url,result_domain,snippet,is_official_university_domain,matches_target_course,match_type,evidence_capture_path,notes
CR037,SOBS0027,C007,UNI04,SQ03,information_seeking,Scienze Umanistiche per la Comunicazione triennale Firenze,1,1,[B316] SCIENZE UMANISTICHE PER LA COMUNICAZIONE,https://www.unifi.it/it/studia-con-noi/corsi-di-laurea/corsi-di-laurea-triennali-e-a-ciclo-unico/scienze-umanistiche-la,www.unifi.it,SCIENZE UMANISTICHE PER LA COMUNICAZIONE ; Tipologia di accesso. Libero ; Durata. 3 anni ; Crediti. 180 ; Sede. FIRENZE ; Struttura. Lettere e Filosofia.,true,true,official_equivalent,artifacts/runs/SERP_B002/serp/SERP_B002_r003_top10.png,partial_long_layer_primary_match_only; sponsored block visible above organic result; AI overview visible below result
CR037,SOBS0028,C008,UNI04,SQ01,known_institution,"""Pratiche, linguaggi e culture della comunicazione"" ""Università degli Studi di Firenze""",1,1,"Pratiche, linguaggi e culture della comunicazione",https://www.unifi.it/it/studia-con-noi/corsi-di-laurea/corsi-di-laurea-magistrali/pratiche-linguaggi-e-culture-della,www.unifi.it,"PRATICHE, LINGUAGGI E CULTURE DELLA COMUNICAZIONE. Sito del corso · Home · Studia con ... Università degli Studi di Firenze. P.zza S.Marco, 4 - 50121 Firenze",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r004_top10.png,partial_long_layer_primary_match_only; secondo risultato ufficiale equivalente visibile
CR037,SOBS0029,C008,UNI04,SQ02,user_like_institutional,"Pratiche, linguaggi e culture della comunicazione UniFi",1,1,"Pratiche, linguaggi e culture della comunicazione",https://www.unifi.it/it/studia-con-noi/corsi-di-laurea/corsi-di-laurea-magistrali/pratiche-linguaggi-e-culture-della,www.unifi.it,"PRATICHE, LINGUAGGI E CULTURE DELLA COMUNICAZIONE ; Tipologia di accesso. Libero ; Durata. 2 anni ; Crediti. 120 ; Sede. FIRENZE ; Struttura. Lettere e Filosofia.",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r005_top10.png,partial_long_layer_primary_match_only; risultati ufficiali equivalenti e Instagram del corso visibili
CR037,SOBS0030,C008,UNI04,SQ03,information_seeking,"Pratiche, linguaggi e culture della comunicazione magistrale Firenze",1,1,"Pratiche, linguaggi e culture della comunicazione",https://www.unifi.it/it/studia-con-noi/corsi-di-laurea/corsi-di-laurea-magistrali/pratiche-linguaggi-e-culture-della,www.unifi.it,"PRATICHE, LINGUAGGI E CULTURE DELLA COMUNICAZIONE ; Tipologia di accesso. Libero ; Durata. 2 anni ; Crediti. 120 ; Sede. FIRENZE ; Struttura. Lettere e Filosofia.",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r006_top10.png,partial_long_layer_primary_match_only; risultati ufficiali equivalenti e Instagram del corso visibili
CR037,SOBS0031,C009,UNI05,SQ01,known_institution,"""Scienze della comunicazione"" ""Università degli Studi di Siena""",1,1,SCIENZE DELLA COMUNICAZIONE | - Unisi,https://scienze-comunicazione.unisi.it/it,scienze-comunicazione.unisi.it,"SCIENZE DELLA COMUNICAZIONE - Dipartimento di Scienze Sociali, Politiche e ... Università degli ...",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r007_top10.png,partial_long_layer_primary_match_only; AI overview and sponsored block visible above organic result; result snippet only partially visible in screenshot
CR037,SOBS0032,C009,UNI05,SQ02,user_like_institutional,Scienze della comunicazione UniSi,1,1,SCIENZE DELLA COMUNICAZIONE | - Unisi,https://scienze-comunicazione.unisi.it/it,scienze-comunicazione.unisi.it,"Il corso coltiva questa conoscenza attraverso la formazione allo spirito critico e alla ricerca, coniugandolo con le pratiche e le tecniche comunicative (...",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r008_top10.png,partial_long_layer_primary_match_only; sitelinks visible below primary result
CR037,SOBS0033,C009,UNI05,SQ03,information_seeking,Scienze della comunicazione triennale Siena,1,1,SCIENZE DELLA COMUNICAZIONE | - Unisi,https://scienze-comunicazione.unisi.it/it,scienze-comunicazione.unisi.it,"Il corso coltiva questa conoscenza attraverso la formazione allo spirito critico e alla ricerca, coniugandolo con le pratiche e le tecniche comunicative (...",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r009_top10.png,partial_long_layer_primary_match_only; AI overview visible above result
CR037,SOBS0034,C010,UNI05,SQ01,known_institution,"""Strategie e tecniche della comunicazione"" ""Università degli Studi di Siena""",1,1,STRATEGIE E TECNICHE DELLA COMUNICAZIONE | - Unisi,https://comunicazione-tecniche-strategie.unisi.it/it,comunicazione-tecniche-strategie.unisi.it,"STRATEGIE E TECNICHE DELLA COMUNICAZIONE · Dipartimento di Scienze Sociali ... Università degli Studi di Siena. Rettorato, via Banchi di Sotto 55, 53100 ...",true,true,official_equivalent,artifacts/runs/SERP_B002/serp/SERP_B002_r010_top10.png,partial_long_layer_primary_match_only; sitelinks and AI overview visible below result
CR037,SOBS0035,C010,UNI05,SQ02,user_like_institutional,Strategie e tecniche della comunicazione UniSi,1,1,STRATEGIE E TECNICHE DELLA COMUNICAZIONE | - Unisi,https://comunicazione-tecniche-strategie.unisi.it/it,comunicazione-tecniche-strategie.unisi.it,"Il corso propone una formazione teorica e pratica alle strategie e le tecniche della comunicazione, declinata secondo tre diversi curricula: (a) Tecnologie e ...",true,true,official_equivalent,artifacts/runs/SERP_B002/serp/SERP_B002_r011_top10.png,partial_long_layer_primary_match_only; canonical Unisi degree page visible as second result
CR037,SOBS0036,C010,UNI05,SQ03,information_seeking,Strategie e tecniche della comunicazione magistrale Siena,1,1,STRATEGIE E TECNICHE DELLA COMUNICAZIONE | - Unisi,https://comunicazione-tecniche-strategie.unisi.it/it,comunicazione-tecniche-strategie.unisi.it,"Il corso propone una formazione teorica e pratica alle strategie e le tecniche della comunicazione, declinata secondo tre diversi curricula: (a) Tecnologie e ...",true,true,official_equivalent,artifacts/runs/SERP_B002/serp/SERP_B002_r012_top10.png,partial_long_layer_primary_match_only; canonical Unisi degree page visible as second result; AI overview visible below results
CR037,SOBS0037,C011,UNI06,SQ01,known_institution,"""Scienze della comunicazione"" ""Università degli Studi di Torino""",1,1,Homepage - Corso di laurea in Scienze della Comunicazione ...,https://comunicazione.campusnet.unito.it/,comunicazione.campusnet.unito.it,Corso di laurea in Scienze della Comunicazione. search. menu. Logo di ... Università degli studi di Torino. Via Verdi 8 - 10124 Torino. P.I. 02099550010.,true,true,official_equivalent,artifacts/runs/SERP_B002/serp/SERP_B002_r013_top10.png,partial_long_layer_primary_match_only; sponsored block visible above organic result; sitelinks visible below primary result
CR037,SOBS0038,C011,UNI06,SQ02,user_like_institutional,Scienze della comunicazione UniTo,2,2,[2705L31] SCIENZE DELLA COMUNICAZIONE - Torino,https://www.unito.it/didattica/offerta-formativa/corsi-di-studio/scienze-della-comunicazione,www.unito.it,"Il Corso di Studi in Scienze della Comunicazione fornisce una conoscenza ... Via Verdi, 8 - 10124 Torino Centralino +39 011 6706111 P.I. 02099550010",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r014_top10.png,partial_long_layer_primary_match_only; official Campusnet equivalent visible as organic rank 1; canonical URL transcribed at organic rank 2
CR037,SOBS0039,C011,UNI06,SQ03,information_seeking,Scienze della comunicazione triennale Torino,2,2,[2705L31] SCIENZE DELLA COMUNICAZIONE - Torino,https://www.unito.it/didattica/offerta-formativa/corsi-di-studio/scienze-della-comunicazione,www.unito.it,"Il Corso di Studi in Scienze della Comunicazione fornisce una conoscenza ... Via Verdi, 8 - 10124 Torino Centralino +39 011 6706111 P.I. 02099550010",true,true,canonical_exact,artifacts/runs/SERP_B002/serp/SERP_B002_r015_top10.png,partial_long_layer_primary_match_only; sponsored block visible above organic results; official Campusnet equivalent visible as organic rank 1; canonical URL transcribed at organic rank 2
CR038,SOBS0040,C013,UNI07,SQ01,known_institution,"""Media, comunicazione e società"" ""Università degli Studi di Genova""",1,1,"Media, comunicazione e società",https://corsi.unige.it/corsi/11938,corsi.unige.it,"MEDIA, COMUNICAZIONE E SOCIETÀ. codice 11938. Stai visualizzando il corso ... Università degli Studi di Genova Via Balbi 5, 16126 Genova; tel +39 01020991 ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r001_top10.png,partial_long_layer_primary_match_only; first three official UniGe results relate to target
CR038,SOBS0041,C013,UNI07,SQ02,user_like_institutional,"Media, comunicazione e società UniGe",2,2,"Media, comunicazione e società",https://corsi.unige.it/corsi/11938,corsi.unige.it,"Il corso prevede laboratori in cui impari a comunicare con i nuovi media, a realizzare prodotti multimediali e audiovisivi, a progettare e trasmettere programmi ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r002_top10.png,"partial_long_layer_primary_match_only; AI overview visible below result; first result is manifesto, target transcribed at organic rank 2"
CR038,SOBS0042,C013,UNI07,SQ03,information_seeking,"Media, comunicazione e società triennale Genova",2,2,"Media, comunicazione e società",https://corsi.unige.it/corsi/11938,corsi.unige.it,,true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r003_top10.png,partial_long_layer_primary_match_only; AI overview visible above result; target result starts at bottom of screenshot and snippet is not visible
CR038,SOBS0043,C014,UNI07,SQ01,known_institution,"""Digital Humanities - Interactive systems and digital media"" ""Università degli Studi di Genova""",1,1,INTERACTIVE SYSTEMS AND DIGITAL MEDIA,https://corsi.unige.it/corsi/11945,corsi.unige.it,"La laurea in Digital Humanities - Interactive systems and digital media forma esperti in Human-Computer Interaction (HCI), media digitali, prodotti culturali ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r004_top10.png,partial_long_layer_primary_match_only; related UniGe admission result and course Facebook page visible below
CR038,SOBS0044,C014,UNI07,SQ02,user_like_institutional,Digital Humanities - Interactive systems and digital media UniGe,1,1,INTERACTIVE SYSTEMS AND DIGITAL MEDIA,https://corsi.unige.it/corsi/11945,corsi.unige.it,"Un corso all'incrocio tra cultura, tecnologia e innovazione, per formare professionisti della comunicazione digitale interattiva e immersiva integrando ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r005_top10.png,partial_long_layer_primary_match_only; English equivalent and manifesto results visible below
CR038,SOBS0045,C014,UNI07,SQ03,information_seeking,Digital Humanities - Interactive systems and digital media magistrale Genova,1,1,INTERACTIVE SYSTEMS AND DIGITAL MEDIA,https://corsi.unige.it/corsi/11945,corsi.unige.it,"La laurea in Digital Humanities - Interactive systems and digital media forma esperti in Human-Computer Interaction (HCI), media digitali, prodotti culturali ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r006_top10.png,partial_long_layer_primary_match_only; manifesto and third-party results visible below
CR038,SOBS0046,C015,UNI08,SQ01,known_institution,"""Comunicazione interculturale"" ""Università degli Studi di Milano-Bicocca""",1,1,Comunicazione interculturale - Milano,https://www.unimib.it/triennale/comunicazione-interculturale,www.unimib.it,"Comunicazione interculturale. Questo sito utilizza cookie tecnici ... © 2025 Università degli Studi di Milano-Bicocca Piazza dell'Ateneo Nuovo, 1 ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r007_top10.png,partial_long_layer_primary_match_only; people also ask and related official results visible below
CR038,SOBS0047,C015,UNI08,SQ02,user_like_institutional,Comunicazione interculturale UniMiB,1,1,Comunicazione interculturale - Milano,https://www.unimib.it/triennale/comunicazione-interculturale,www.unimib.it,"Comunicazione interculturale. Questo sito utilizza cookie tecnici, propri e ... Casella PEC: ateneo.bicocca@pec.unimib.it P.I. 12621570154 | Contattaci.",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r008_top10.png,partial_long_layer_primary_match_only; people also ask visible below sitelinks
CR038,SOBS0048,C015,UNI08,SQ03,information_seeking,Comunicazione interculturale triennale Milano,1,1,Comunicazione interculturale - Milano,https://www.unimib.it/triennale/comunicazione-interculturale,www.unimib.it,"Il Corso di laurea triennale in Comunicazione Interculturale si rivolge, quindi, a chi desideri acquisire competenze nel campo della comunicazione con una ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r009_top10.png,partial_long_layer_primary_match_only; AI overview visible above result
CR038,SOBS0049,C016,UNI08,SQ01,known_institution,"""Teoria e tecnologia della comunicazione"" ""Università degli Studi di Milano-Bicocca""",1,1,Teoria e tecnologia della comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,www.unimib.it,"Teoria e tecnologia della comunicazione. Questo sito utilizza cookie ... © 2025 Università degli Studi di Milano-Bicocca Piazza dell'Ateneo Nuovo, 1 ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r010_top10.png,partial_long_layer_primary_match_only; AI overview visible below official results
CR038,SOBS0050,C016,UNI08,SQ02,user_like_institutional,Teoria e tecnologia della comunicazione UniMiB,1,1,Teoria e tecnologia della comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,www.unimib.it,Il corso di laurea magistrale in Teoria e Tecnologia della Comunicazione ha una natura interdisciplinare che prevede percorsi didattici e scientifici progettati ...,true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r011_top10.png,partial_long_layer_primary_match_only; related official DISCo and Scienze Unimib results visible below
CR038,SOBS0051,C016,UNI08,SQ03,information_seeking,Teoria e tecnologia della comunicazione magistrale Milano,1,1,Teoria e tecnologia della comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,www.unimib.it,"Gli studenti hanno modo di acquisire basi metodologiche, tecniche e scientifiche, sviluppare attività progettuali di gruppo, approfondire competenze di analisi, ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r012_top10.png,partial_long_layer_primary_match_only; AI overview visible above result
CR038,SOBS0052,C017,UNI09,SQ01,known_institution,"""Comunicazione e società"" ""Università degli Studi di Milano""",1,1,Comunicazione e società (CES) - Milano,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,www.unimi.it,Comunicazione e società (CES). Comunicazione e società (CES). SCIENZE ... Università degli Studi di Milano Via Festa del Perdono 7 - 20122 Milano Tel ...,true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r013_top10.png,partial_long_layer_primary_match_only; people also ask visible below second official result
CR038,SOBS0053,C017,UNI09,SQ02,user_like_institutional,Comunicazione e società UniMi,1,1,Comunicazione e società (CES) - Milano,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,www.unimi.it,"L'intento è quello di trasmettere i fondamentali processi comunicativi, produttivi ed organizzativi delle industrie editoriali, del marketing, del giornalismo e ...",true,true,canonical_exact,artifacts/runs/SERP_B003/serp/SERP_B003_r014_top10.png,partial_long_layer_primary_match_only; related official results and people also ask visible below
