journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00415,J016,UNI08,C016,CR000,,SD0099,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00416,J016,UNI08,C016,CR000,,SD0099,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00191,J017,UNI09,C017,CR005,,SD0034,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0034.html,artifacts/journeys/J017_C017_comunicazione-e-societa/source/SD0034.html,copied,home | Università degli Studi di Milano Statale
JA00192,J017,UNI09,C017,CR005,,SD0034,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0034.headers.txt,artifacts/journeys/J017_C017_comunicazione-e-societa/source/SD0034.headers.txt,copied,Header sidecar for SD0034
JA00193,J017,UNI09,C017,CR005,,SD0035,source_document,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0035.html,artifacts/journeys/J017_C017_comunicazione-e-societa/source/SD0035.html,copied,Corsi | Università degli Studi di Milano Statale
JA00194,J017,UNI09,C017,CR005,,SD0035,source_header,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0035.headers.txt,artifacts/journeys/J017_C017_comunicazione-e-societa/source/SD0035.headers.txt,copied,Header sidecar for SD0035
JA00195,J017,UNI09,C017,CR005,,SD0036,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0036.html,artifacts/journeys/J017_C017_comunicazione-e-societa/source/SD0036.html,copied,Comunicazione e società (CES) | Università degli Studi di Milano Statale
JA00196,J017,UNI09,C017,CR005,,SD0036,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0036.headers.txt,artifacts/journeys/J017_C017_comunicazione-e-societa/source/SD0036.headers.txt,copied,Header sidecar for SD0036
JA00197,J018,UNI09,C018,CR005,,SD0034,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0034.html,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/source/SD0034.html,copied,home | Università degli Studi di Milano Statale
JA00198,J018,UNI09,C018,CR005,,SD0034,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0034.headers.txt,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/source/SD0034.headers.txt,copied,Header sidecar for SD0034
JA00199,J018,UNI09,C018,CR005,,SD0035,source_document,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0035.html,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/source/SD0035.html,copied,Corsi | Università degli Studi di Milano Statale
JA00200,J018,UNI09,C018,CR005,,SD0035,source_header,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0035.headers.txt,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/source/SD0035.headers.txt,copied,Header sidecar for SD0035
JA00201,J018,UNI09,C018,CR005,,SD0037,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0037.html,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/source/SD0037.html,copied,"Editoria, culture della comunicazione e della moda | Università degli Studi di Milano Statale"
JA00202,J018,UNI09,C018,CR005,,SD0037,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0037.headers.txt,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/source/SD0037.headers.txt,copied,Header sidecar for SD0037
JA00203,J018,UNI09,C018,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00204,J018,UNI09,C018,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0100.html,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/pilot_reference/SD0100.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00369,J018,UNI09,C018,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00370,J018,UNI09,C018,CR000,,SD0100,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00371,J018,UNI09,C018,CR000,,SD0100,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00205,J019,UNI10,C019,CR005,,SD0038,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0038.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0038.html,copied,Home page | Università degli studi dell'Insubria
JA00206,J019,UNI10,C019,CR005,,SD0038,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0038.headers.txt,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0038.headers.txt,copied,Header sidecar for SD0038
JA00207,J019,UNI10,C019,CR005,,SD0040,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0040.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0040.html,copied,[SU02] SCIENZE DELLA COMUNICAZIONE | Università degli studi dell'Insubria
JA00208,J019,UNI10,C019,CR005,,SD0040,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0040.headers.txt,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0040.headers.txt,copied,Header sidecar for SD0040
JA00209,J019,UNI10,C019,CR006,,SD0046,source_document,programmes_hub,artifacts/runs/CR006_2026-04-03_insubria_hub_normalization/SD0046.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0046.html,copied,La nostra didattica | Università degli studi dell'Insubria
JA00210,J019,UNI10,C019,CR006,,SD0046,source_header,programmes_hub,artifacts/runs/CR006_2026-04-03_insubria_hub_normalization/SD0046.headers.txt,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0046.headers.txt,copied,Header sidecar for SD0046
JA00211,J020,UNI10,C020,CR005,,SD0038,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0038.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/source/SD0038.html,copied,Home page | Università degli studi dell'Insubria
JA00212,J020,UNI10,C020,CR005,,SD0038,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0038.headers.txt,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/source/SD0038.headers.txt,copied,Header sidecar for SD0038
JA00213,J020,UNI10,C020,CR005,,SD0041,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0041.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/source/SD0041.html,copied,[SU03] SCIENZE E TECNICHE DELLA COMUNICAZIONE | Università degli studi dell'Insubria
JA00214,J020,UNI10,C020,CR005,,SD0041,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0041.headers.txt,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/source/SD0041.headers.txt,copied,Header sidecar for SD0041
JA00215,J020,UNI10,C020,CR006,,SD0046,source_document,programmes_hub,artifacts/runs/CR006_2026-04-03_insubria_hub_normalization/SD0046.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/source/SD0046.html,copied,La nostra didattica | Università degli studi dell'Insubria
JA00216,J020,UNI10,C020,CR006,,SD0046,source_header,programmes_hub,artifacts/runs/CR006_2026-04-03_insubria_hub_normalization/SD0046.headers.txt,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/source/SD0046.headers.txt,copied,Header sidecar for SD0046
JA00217,J020,UNI10,C020,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00218,J020,UNI10,C020,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0101.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/pilot_reference/SD0101.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00396,J020,UNI10,C020,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00397,J020,UNI10,C020,CR000,,SD0101,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00398,J020,UNI10,C020,CR000,,SD0101,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00219,J021,UNI11,C021,CR005,,SD0042,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0042.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0042.html,copied,UNISA | Home
JA00220,J021,UNI11,C021,CR005,,SD0042,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0042.headers.txt,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0042.headers.txt,copied,Header sidecar for SD0042
JA00221,J021,UNI11,C021,CR005,,SD0043,source_document,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0043.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0043.html,copied,Didattica | Corsi di Laurea e Laurea Magistrale
JA00222,J021,UNI11,C021,CR005,,SD0043,source_header,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0043.headers.txt,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0043.headers.txt,copied,Header sidecar for SD0043
JA00223,J021,UNI11,C021,CR005,,SD0044,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0044.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0044.html,copied,Scienze della Comunicazione | Home
JA00224,J021,UNI11,C021,CR005,,SD0044,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0044.headers.txt,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0044.headers.txt,copied,Header sidecar for SD0044
JA00225,J022,UNI11,C022,CR005,,SD0042,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0042.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/source/SD0042.html,copied,UNISA | Home
JA00226,J022,UNI11,C022,CR005,,SD0042,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0042.headers.txt,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/source/SD0042.headers.txt,copied,Header sidecar for SD0042
JA00227,J022,UNI11,C022,CR005,,SD0043,source_document,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0043.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/source/SD0043.html,copied,Didattica | Corsi di Laurea e Laurea Magistrale
JA00228,J022,UNI11,C022,CR005,,SD0043,source_header,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0043.headers.txt,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/source/SD0043.headers.txt,copied,Header sidecar for SD0043
JA00229,J022,UNI11,C022,CR005,,SD0045,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0045.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/source/SD0045.html,copied,Corporate Communication e Media | Home
JA00230,J022,UNI11,C022,CR005,,SD0045,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0045.headers.txt,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/source/SD0045.headers.txt,copied,Header sidecar for SD0045
JA00231,J022,UNI11,C022,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00232,J022,UNI11,C022,,,,pilot_reference,raw_html,artifacts/runs/CR000_2026-04-02_lm92_pilot_seed_capture/SD0102.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/pilot_reference/SD0102.html,available,Historical pilot raw HTML restored locally and hash-verified against the canonical pilot SHA-256.
JA00402,J022,UNI11,C022,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00403,J022,UNI11,C022,CR000,,SD0102,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00404,J022,UNI11,C022,CR000,,SD0102,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00233,J023,UNI12,C023,CR007,,SD0047,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0047.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0047.html,copied,Homepage - Università Roma Tre
JA00234,J023,UNI12,C023,CR007,,SD0047,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0047.headers.txt,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0047.headers.txt,copied,Header sidecar for SD0047
JA00235,J023,UNI12,C023,CR007,,SD0049,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0049.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0049.html,copied,Scienze della Comunicazione - Università Roma Tre
JA00236,J023,UNI12,C023,CR007,,SD0049,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0049.headers.txt,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0049.headers.txt,copied,Header sidecar for SD0049
JA00237,J023,UNI12,C023,CR008,,SD0059,source_document,programmes_hub,artifacts/runs/CR008_2026-04-03_uniroma3_hub_normalization/SD0059.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0059.html,copied,Offerta formativa - Università Roma Tre
JA00238,J023,UNI12,C023,CR008,,SD0059,source_header,programmes_hub,artifacts/runs/CR008_2026-04-03_uniroma3_hub_normalization/SD0059.headers.txt,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0059.headers.txt,copied,Header sidecar for SD0059
JA00239,J024,UNI12,C024,CR007,,SD0047,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0047.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/source/SD0047.html,copied,Homepage - Università Roma Tre
JA00240,J024,UNI12,C024,CR007,,SD0047,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0047.headers.txt,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/source/SD0047.headers.txt,copied,Header sidecar for SD0047
JA00241,J024,UNI12,C024,CR007,,SD0050,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0050.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/source/SD0050.html,copied,Scienze Cognitive della Comunicazione e dell'Azione - Università Roma Tre
JA00242,J024,UNI12,C024,CR007,,SD0050,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0050.headers.txt,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/source/SD0050.headers.txt,copied,Header sidecar for SD0050
JA00243,J024,UNI12,C024,CR008,,SD0059,source_document,programmes_hub,artifacts/runs/CR008_2026-04-03_uniroma3_hub_normalization/SD0059.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/source/SD0059.html,copied,Offerta formativa - Università Roma Tre
JA00244,J024,UNI12,C024,CR008,,SD0059,source_header,programmes_hub,artifacts/runs/CR008_2026-04-03_uniroma3_hub_normalization/SD0059.headers.txt,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/source/SD0059.headers.txt,copied,Header sidecar for SD0059
JA00245,J024,UNI12,C024,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00246,J024,UNI12,C024,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0103.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/pilot_reference/SD0103.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00381,J024,UNI12,C024,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00382,J024,UNI12,C024,CR000,,SD0103,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00383,J024,UNI12,C024,CR000,,SD0103,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00247,J025,UNI13,C025,CR007,,SD0051,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0051.html,artifacts/journeys/J025_C025_scienze-della-comunicazione/source/SD0051.html,copied,Università degli Studi di Palermo
JA00248,J025,UNI13,C025,CR007,,SD0051,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0051.headers.txt,artifacts/journeys/J025_C025_scienze-della-comunicazione/source/SD0051.headers.txt,copied,Header sidecar for SD0051
JA00249,J025,UNI13,C025,CR007,,SD0053,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0053.html,artifacts/journeys/J025_C025_scienze-della-comunicazione/source/SD0053.html,copied,2447 - SCIENZE DELLA COMUNICAZIONE | Università degli Studi di Palermo
JA00250,J025,UNI13,C025,CR007,,SD0053,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0053.headers.txt,artifacts/journeys/J025_C025_scienze-della-comunicazione/source/SD0053.headers.txt,copied,Header sidecar for SD0053
JA00251,J025,UNI13,C025,CR009,,SD0060,source_document,programmes_hub,artifacts/runs/CR009_2026-04-03_unipa_hub_normalization/SD0060.html,artifacts/journeys/J025_C025_scienze-della-comunicazione/source/SD0060.html,copied,Offerta Formativa | Didattica | Università degli Studi di Palermo
JA00252,J025,UNI13,C025,CR009,,SD0060,source_header,programmes_hub,artifacts/runs/CR009_2026-04-03_unipa_hub_normalization/SD0060.headers.txt,artifacts/journeys/J025_C025_scienze-della-comunicazione/source/SD0060.headers.txt,copied,Header sidecar for SD0060
JA00253,J026,UNI13,C026,CR007,,SD0051,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0051.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0051.html,copied,Università degli Studi di Palermo
JA00254,J026,UNI13,C026,CR007,,SD0051,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0051.headers.txt,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0051.headers.txt,copied,Header sidecar for SD0051
JA00255,J026,UNI13,C026,CR007,,SD0054,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0054.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html,copied,2215 - COMUNICAZIONE DEL PATRIMONIO CULTURALE | Università degli Studi di Palermo
JA00256,J026,UNI13,C026,CR007,,SD0054,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0054.headers.txt,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.headers.txt,copied,Header sidecar for SD0054
JA00257,J026,UNI13,C026,CR009,,SD0060,source_document,programmes_hub,artifacts/runs/CR009_2026-04-03_unipa_hub_normalization/SD0060.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0060.html,copied,Offerta Formativa | Didattica | Università degli Studi di Palermo
JA00258,J026,UNI13,C026,CR009,,SD0060,source_header,programmes_hub,artifacts/runs/CR009_2026-04-03_unipa_hub_normalization/SD0060.headers.txt,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0060.headers.txt,copied,Header sidecar for SD0060
JA00259,J026,UNI13,C026,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00260,J026,UNI13,C026,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0104.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/pilot_reference/SD0104.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00399,J026,UNI13,C026,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00400,J026,UNI13,C026,CR000,,SD0104,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00401,J026,UNI13,C026,CR000,,SD0104,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00261,J027,UNI14,C027,CR007,,SD0055,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0055.html,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0055.html,copied,Università per Stranieri di Perugia | Ambasciatrice dell'Italia nel mondo
JA00262,J027,UNI14,C027,CR007,,SD0055,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0055.headers.txt,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0055.headers.txt,copied,Header sidecar for SD0055
JA00263,J027,UNI14,C027,CR007,,SD0056,source_document,programmes_hub,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0056.html,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0056.html,copied,Offerta formativa
JA00264,J027,UNI14,C027,CR007,,SD0056,source_header,programmes_hub,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0056.headers.txt,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0056.headers.txt,copied,Header sidecar for SD0056
JA00265,J027,UNI14,C027,CR007,,SD0057,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0057.html,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html,copied,Corso di laurea in Comunicazione internazionale e pubblicitaria (ComIP)
JA00266,J027,UNI14,C027,CR007,,SD0057,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0057.headers.txt,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.headers.txt,copied,Header sidecar for SD0057
JA00267,J028,UNI14,C028,CR007,,SD0055,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0055.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0055.html,copied,Università per Stranieri di Perugia | Ambasciatrice dell'Italia nel mondo
JA00268,J028,UNI14,C028,CR007,,SD0055,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0055.headers.txt,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0055.headers.txt,copied,Header sidecar for SD0055
JA00269,J028,UNI14,C028,CR007,,SD0056,source_document,programmes_hub,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0056.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0056.html,copied,Offerta formativa
JA00270,J028,UNI14,C028,CR007,,SD0056,source_header,programmes_hub,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0056.headers.txt,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0056.headers.txt,copied,Header sidecar for SD0056
